,,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative
,,total_set_similairy,10,10,nearest_neighbors,sentence-based,n50_de_bc,"[2 6 4 6 0 5 3 5 0 9 4 6 2 6 1 0 9 6 7 6 8 4 1 8 7 5 5 8 1 5 4 6 9 3 8 7 1
 7 0 5 6 4 8 6 3 0 7 3 9 8]",361,61,5,142,219
,,total_set_similairy,10,7,precomputed,word-based,n50_de_bc,"[5, 5, 4, 3, 3, 5, 3, 5, 5, 3, 0, 5, 5, 4, 1, 1, 3, 4, 5, 4, 5, 7, 1, 3, 5, 5, 5, 5, 3, 3, 5, 6, 3, 5, 1, 5, 0, 5, 3, 5, 3, 5, 3, 5, 3, 0, 5, 3, 3, 1]",683,119,4,84,599
,,total_set_similairy,10,10,precomputed,sentence-based,n50_de_bc,"[7 2 8 8 6 9 9 9 1 2 2 2 0 2 3 1 4 2 2 7 0 5 9 6 0 9 9 0 3 6 5 2 3 2 0 9 9
 0 3 9 0 5 0 9 0 1 2 7 4 0]",421,71,3,132,289
,,total_set_similairy,10,7,rbf,word-based,n50_de_bc,"[8, 9, 7, 9, 9, 8, 9, 8, 8, 6, 0, 6, 9, 8, 8, 8, 9, 8, 7, 9, 9, 3, 8, 9, 8, 9, 8, 9, 9, 9, 3, 0, 1, 9, 1, 8, 9, 7, 6, 8, 9, 3, 7, 8, 7, 9, 9, 9, 9, 9]",713,89,3,114,599
,,total_set_similairy,10,10,rbf,sentence-based,n50_de_bc,"[3 1 8 7 6 3 9 3 5 4 0 1 3 7 2 5 4 7 1 3 3 0 9 1 1 3 3 1 2 3 0 7 2 9 1 3 9
 1 7 3 1 0 1 3 1 5 3 1 4 1]",465,81,3.5,122,343
,,total_set_similairy,10,8,sigmoid,word-based,n50_de_bc,"[0, 6, 5, 5, 4, 8, 6, 6, 0, 6, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 0, 3, 2, 3, 0, 0, 0, 6, 6, 6, 3, 4, 6, 6, 6, 0, 6, 3, 6, 0, 3, 8, 6, 0, 6, 6, 8, 1, 6, 6]",763,115,2.5,88,675
,,total_set_similairy,10,10,sigmoid,sentence-based,n50_de_bc,"[8 1 8 0 9 8 8 8 5 1 1 1 8 2 8 8 1 4 8 8 8 8 8 8 8 8 8 8 8 8 8 3 1 8 8 8 8
 8 6 8 7 8 8 8 1 8 8 8 1 8]",1153,139,1,64,1089
,,total_set_similairy,10,6,polynomial,word-based,n50_de_bc,"[6, 6, 9, 0, 9, 6, 0, 9, 6, 0, 0, 0, 6, 9, 6, 9, 0, 9, 6, 7, 6, 7, 6, 6, 6, 9, 2, 0, 9, 6, 2, 5, 9, 9, 9, 2, 9, 9, 0, 2, 6, 2, 7, 2, 6, 6, 6, 6, 0, 5]",597,97,7.5,106,491
,,total_set_similairy,10,10,polynomial,sentence-based,n50_de_bc,"[1 1 1 8 9 1 1 1 4 6 1 0 1 0 1 1 6 3 1 1 1 1 1 1 1 1 1 1 1 1 1 5 6 1 1 1 1
 1 7 1 2 1 1 1 1 1 1 1 6 1]",1313,143,1,60,1253
,,total_set_similairy,10,7,poly,word-based,n50_de_bc,"[8, 8, 5, 5, 8, 8, 5, 9, 6, 5, 0, 6, 8, 9, 9, 6, 5, 4, 8, 6, 8, 9, 2, 6, 8, 8, 2, 6, 9, 8, 8, 9, 5, 9, 4, 8, 6, 6, 9, 0, 6, 6, 9, 2, 9, 6, 8, 9, 5, 4]",531,77,7,126,405
,,total_set_similairy,10,10,poly,sentence-based,n50_de_bc,"[1 2 1 8 7 1 1 1 3 6 2 2 1 2 0 0 6 4 1 1 1 1 0 1 1 1 1 1 0 1 1 9 6 1 1 1 1
 1 0 1 5 1 1 0 1 0 1 1 6 1]",901,115,1,88,813
,,total_set_similairy,10,8,linear,word-based,n50_de_bc,"[9, 9, 4, 4, 6, 9, 4, 9, 9, 1, 0, 8, 9, 2, 9, 7, 0, 9, 2, 7, 9, 7, 9, 7, 9, 9, 9, 9, 9, 1, 7, 2, 4, 9, 9, 9, 9, 9, 2, 9, 7, 9, 7, 2, 0, 7, 9, 9, 0, 9]",701,127,4,76,625
,,total_set_similairy,10,10,linear,sentence-based,n50_de_bc,"[0 0 0 7 9 0 0 0 4 1 0 0 0 2 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 0 0
 0 8 0 5 0 0 0 0 0 0 0 1 0]",1299,153,1,50,1249
,,total_set_similairy,10,7,cosine,word-based,n50_de_bc,"[3, 3, 5, 3, 7, 0, 9, 0, 0, 2, 0, 8, 3, 0, 0, 8, 2, 7, 3, 0, 3, 3, 0, 3, 0, 0, 0, 3, 7, 2, 3, 0, 2, 9, 7, 3, 5, 3, 8, 0, 8, 3, 3, 0, 3, 8, 3, 0, 2, 7]",613,77,5,126,487
,,total_set_similairy,10,10,cosine,sentence-based,n50_de_bc,"[5 1 0 0 7 1 1 1 4 3 9 8 1 1 2 4 3 1 1 5 5 8 1 8 5 1 1 1 2 8 8 6 2 1 5 1 1
 1 2 1 5 8 5 1 5 8 1 5 3 5]",531,109,2.5,94,437
,,total_set_similairy,12,7,nearest_neighbors,word-based,n50_de_bc,"[0, 8, 8, 3, 8, 8, 8, 0, 0, 4, 0, 9, 0, 5, 5, 5, 4, 8, 8, 8, 8, 0, 5, 8, 8, 8, 0, 8, 8, 10, 3, 5, 4, 8, 8, 8, 8, 8, 8, 0, 5, 0, 0, 0, 5, 5, 0, 5, 4, 8]",705,93,4,110,595
,,total_set_similairy,12,12,nearest_neighbors,sentence-based,n50_de_bc,"[ 1  7  9  3  8  9  7  9  8  4  5  3  9  3  8  8  4  3  6  3  1  5  7  2 11
 10  9  1  8 10  5  3  4  6  1  0  6 11  8 10  3  5  1  3  7  8 11  2  4  1]",335,61,4,142,193
,,total_set_similairy,12,1,precomputed,word-based,n50_de_bc,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2297,203,50,0,2297
,,total_set_similairy,12,12,precomputed,sentence-based,n50_de_bc,"[11  2  8  8  1  9  4  9  6  2  2  2  9  2  0  6  3  5  1 11  9  7  4  1  9
 10 10  9  0  2  7  5  0  5  9  9  5  9  0 10  9  7  9 10  5  1  2 11  3  9]",365,69,3.5,134,231
,,total_set_similairy,12,6,rbf,word-based,n50_de_bc,"[10, 3, 8, 8, 3, 10, 10, 10, 10, 3, 0, 6, 10, 3, 3, 3, 8, 10, 10, 10, 3, 3, 10, 3, 10, 10, 10, 10, 3, 3, 0, 2, 3, 3, 10, 10, 10, 6, 3, 0, 3, 10, 3, 10, 3, 3, 10, 3, 8, 10]",793,121,3.5,82,711
,,total_set_similairy,12,12,rbf,sentence-based,n50_de_bc,"[ 5  0 11  0  3  5  4  5  0  6 10  0  5  0  7  1  6  0  1  0  5  8  4  1  2
  5  5  2  7  1  8  0  7  2  2  5  2  5  0  5  0  8  2  5  2  1  5  9  6  2]",401,85,3,118,283
,,total_set_similairy,12,11,sigmoid,word-based,n50_de_bc,"[8, 10, 2, 2, 6, 10, 7, 10, 8, 2, 0, 5, 10, 9, 6, 1, 0, 9, 1, 11, 10, 3, 9, 10, 5, 5, 11, 10, 9, 8, 3, 10, 7, 11, 11, 8, 10, 8, 8, 8, 10, 3, 10, 3, 10, 8, 10, 7, 0, 5]",409,63,4,140,269
,,total_set_similairy,12,12,sigmoid,sentence-based,n50_de_bc,"[ 1  5  1  4  0  1  1  1  3  5  1 11  1  8  1  1  5  2  1  1  1  1  1  1  1
  1  1  1  1  1  1  6  5  1  1  1  1  1  9  1  7  1  1 10  5  1  1  1  5  1]",1127,139,1,64,1063
,,total_set_similairy,12,8,polynomial,word-based,n50_de_bc,"[4, 4, 4, 4, 4, 4, 6, 9, 9, 3, 0, 9, 4, 11, 11, 9, 4, 2, 4, 11, 4, 4, 7, 4, 9, 4, 11, 4, 4, 9, 9, 11, 3, 4, 6, 9, 4, 4, 4, 9, 4, 6, 4, 11, 0, 4, 4, 11, 4, 11]",757,93,2.5,110,647
,,total_set_similairy,12,12,polynomial,sentence-based,n50_de_bc,"[ 2  1  2 10  8  2  2  2  7  0  1  1  2  5  2  2  0  3  2  1  2  2  2  2  2
  2  2  2  2  2  2  9  0  2  2  2  2  2 11  2  4  1  2  6  2  2  2  2  0  2]",999,139,1,64,935
,,total_set_similairy,12,7,poly,word-based,n50_de_bc,"[5, 5, 5, 9, 5, 5, 8, 5, 5, 9, 0, 5, 5, 3, 3, 3, 8, 3, 5, 5, 5, 5, 8, 5, 5, 5, 5, 3, 3, 5, 5, 10, 8, 3, 3, 5, 5, 5, 3, 5, 2, 5, 5, 5, 8, 3, 5, 3, 8, 3]",893,113,2,90,803
,,total_set_similairy,12,12,poly,sentence-based,n50_de_bc,"[ 0  4  0  8  9  0  0  0  6  1  4  4  0  2  0  0  1  3  0  4  0  0  0  0  0
  0  0  0  0  0  0 11  1  0  0  0  0  0  7  0  5  4  0 10  0  0  0  0  1  0]",999,139,1,64,935
,,total_set_similairy,12,8,linear,word-based,n50_de_bc,"[5, 0, 11, 6, 6, 9, 0, 10, 10, 0, 0, 10, 10, 0, 10, 10, 0, 0, 0, 3, 9, 9, 0, 9, 10, 9, 4, 0, 0, 5, 9, 0, 0, 0, 0, 9, 0, 9, 0, 9, 0, 9, 10, 10, 0, 10, 10, 0, 0, 0]",733,93,2,110,623
,,total_set_similairy,12,12,linear,sentence-based,n50_de_bc,"[ 0  0  0  8  5  0  0  0  4  7  0 11  0  3 10 10  7  1  0  0  0  0  0  0  0
  0  0  0 10  0  0  9  7  0  0  0  0  0  6  0  2  0  0  0  0 10  0  0  7  0]",1075,129,1,74,1001
,,total_set_similairy,12,9,cosine,word-based,n50_de_bc,"[1, 3, 1, 0, 1, 3, 1, 5, 1, 11, 0, 3, 1, 1, 5, 1, 7, 1, 1, 11, 1, 10, 5, 2, 3, 1, 3, 1, 5, 1, 3, 7, 1, 1, 1, 3, 1, 3, 3, 5, 7, 10, 10, 5, 7, 6, 1, 1, 7, 1]",607,99,3,104,503
,,total_set_similairy,12,12,cosine,sentence-based,n50_de_bc,"[ 0  4  5  5  9  2  6  2  3  8  4  4  2  2  1  3  8  4  4  0 11 10  6  4 11
  2  2  2  1 10 10  7  1  4 11  2  2  2  1  2 11 10 11  2  4  3  4  0  8 11]",379,77,3,126,253
,,total_set_similairy,14,9,nearest_neighbors,word-based,n50_de_bc,"[13, 11, 13, 1, 4, 13, 5, 13, 13, 11, 0, 11, 5, 13, 7, 13, 5, 7, 13, 7, 11, 4, 0, 13, 13, 13, 3, 13, 13, 11, 8, 7, 7, 7, 7, 13, 7, 13, 7, 13, 13, 11, 11, 13, 11, 13, 11, 13, 7, 7]",639,93,2,110,529
,,total_set_similairy,14,14,nearest_neighbors,sentence-based,n50_de_bc,"[ 6  9  8  7  3 11  9 11  3  4  8  7 13  2 10  0  4  2 12  7  6  8  2  5  5
  1  1  6 10  1  8  3 10 12  6  5 11  5  3  1  7  8  6  2  9  0  5 12  4  6]",285,59,3.5,144,141
,,total_set_similairy,14,8,precomputed,word-based,n50_de_bc,"[10, 13, 13, 13, 6, 13, 10, 10, 9, 6, 0, 10, 3, 10, 10, 10, 12, 10, 13, 13, 13, 10, 10, 13, 10, 13, 10, 10, 10, 9, 13, 9, 10, 10, 10, 13, 10, 13, 10, 13, 13, 13, 10, 10, 10, 13, 13, 6, 4, 10]",797,123,2,80,717
,,total_set_similairy,14,14,precomputed,sentence-based,n50_de_bc,"[ 5  5  7  7 12  3  9  0  6  1  8  1  5  3  2  6 11 13  8 10  0  4  9  8  5
  3  3  0  2 12  4 10  2 13  5  0  6  5  0  3  5  4  5  3  5  6  5  5 11 13]",323,69,3,134,189
,,total_set_similairy,14,10,rbf,word-based,n50_de_bc,"[11, 11, 11, 7, 6, 11, 6, 11, 6, 2, 0, 11, 12, 11, 6, 11, 1, 2, 11, 11, 11, 11, 4, 11, 11, 11, 13, 11, 6, 11, 11, 1, 6, 6, 2, 11, 11, 11, 10, 13, 11, 11, 11, 11, 6, 11, 11, 11, 2, 13]",895,95,1.5,108,787
,,total_set_similairy,14,14,rbf,sentence-based,n50_de_bc,"[ 5 10  6  2  7  5  9  5 12  3  1  2  5  2  0 12  3  2 11  2  5  1  9  8 13
  5  5  8  0  8  1  2  0  8 10  5 12 10  2  5 10  1 10  5 13 12  5  4  3  8]",339,73,3,130,209
,,total_set_similairy,14,7,sigmoid,word-based,n50_de_bc,"[4, 0, 6, 12, 11, 11, 11, 4, 4, 11, 0, 4, 4, 0, 0, 13, 11, 6, 0, 11, 4, 4, 0, 13, 4, 0, 0, 0, 6, 4, 4, 0, 0, 0, 0, 4, 4, 4, 0, 4, 0, 4, 4, 0, 3, 13, 4, 0, 11, 0]",703,91,3,112,591
,,total_set_similairy,14,14,sigmoid,sentence-based,n50_de_bc,"[ 0  0  0  9 11  0  0  0  7  8  0 12  0  6  0 13  8  1  0  5  0  0  0  0  0
  0  0  0  0  0  0  3  8  0  0  0  0  0  4  0  2  0  0 10  0  0  0  0  8  0]",1113,137,1,66,1047
,,total_set_similairy,14,11,polynomial,word-based,n50_de_bc,"[13, 9, 12, 12, 5, 13, 12, 5, 6, 3, 0, 8, 13, 9, 8, 8, 3, 9, 13, 7, 13, 11, 4, 6, 13, 13, 8, 12, 8, 6, 11, 7, 4, 5, 8, 11, 5, 5, 13, 11, 6, 11, 5, 11, 5, 13, 9, 13, 5, 13]",383,69,4,134,249
,,total_set_similairy,14,14,polynomial,sentence-based,n50_de_bc,"[ 1  1  1  9 11  1  1  1 13  0  1  8  1  6 10 10  0  5  1  4  1  1  1  1  1
  1  1  1 10  1  1 12  0  1  1  1  1  1  2  1  7  1  1  3  1 10  1  1  0  1]",949,129,1,74,875
,,total_set_similairy,14,11,poly,word-based,n50_de_bc,"[13, 8, 8, 4, 8, 2, 8, 2, 13, 8, 0, 11, 9, 5, 5, 5, 8, 5, 8, 13, 2, 13, 5, 8, 2, 2, 2, 8, 2, 10, 10, 6, 8, 8, 8, 13, 2, 9, 2, 10, 6, 13, 3, 13, 5, 4, 9, 8, 8, 8]",469,77,3,126,343
,,total_set_similairy,14,14,poly,sentence-based,n50_de_bc,"[ 1  1  1  9  5  1  1  1 10 11  1 12  1  4 13 13 11  8  1  3  1  1  1  1  1
  1  1  1 13  1  1  0 11  1  1  1  1  1  7  1  6  1  1  2  1 13  1  1 11  1]",949,129,1,74,875
,,total_set_similairy,14,8,linear,word-based,n50_de_bc,"[5, 6, 8, 8, 6, 6, 6, 6, 7, 10, 0, 6, 6, 6, 6, 10, 8, 12, 6, 2, 6, 10, 5, 5, 6, 6, 12, 6, 6, 6, 7, 10, 6, 6, 6, 6, 6, 6, 8, 5, 8, 7, 6, 12, 6, 10, 5, 2, 8, 12]",689,103,4.5,100,589
,,total_set_similairy,14,14,linear,sentence-based,n50_de_bc,"[ 8  8  8 11 10  8  8  8 12  2  8  5  8  4  1  1  2  7  8  6  8  8  8  8  8
  8  8  8  1  8  8 13  2  8  8  8  8  8  9  8  3  8  8  0  8  1  8  8  2  8]",949,129,1,74,875
,,total_set_similairy,14,9,cosine,word-based,n50_de_bc,"[11, 11, 12, 9, 0, 11, 8, 3, 11, 8, 0, 10, 9, 3, 0, 11, 9, 8, 9, 9, 10, 11, 3, 10, 4, 9, 3, 8, 8, 0, 11, 9, 8, 8, 3, 11, 0, 11, 13, 11, 10, 11, 9, 3, 8, 10, 10, 3, 9, 3]",463,67,6,136,327
,,total_set_similairy,14,14,cosine,sentence-based,n50_de_bc,"[ 0  2  6  6  3  0 13  1 12 11  2  2  0  2  8 12 11  2  0  0  0  9 13  0  0
  1  1  0  8 10  9  7  8  4  0  0  1  2  8  1  5  9  0  1  9 12  2  9 11  0]",403,63,2.5,140,263
,,total_set_similairy,16,6,nearest_neighbors,word-based,n50_de_bc,"[13, 13, 11, 11, 13, 13, 13, 13, 6, 10, 0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 11, 13, 13, 13, 13, 13, 13, 7, 13, 7, 13, 13, 13, 13, 13, 13, 11, 13]",1589,159,1.5,44,1545
,,total_set_similairy,16,16,nearest_neighbors,sentence-based,n50_de_bc,"[ 8 11 14 13  1  6 11 10  1  7 13 13  0  3 15  1  7 11 10  3  8  5 15 12  4
  9  9  8 15  9  5  2 15  7  7  4  6  0  2  9 13  5  0  3 11  1 12 14  7  7]",273,53,3,150,123
,,total_set_similairy,16,9,precomputed,word-based,n50_de_bc,"[5, 4, 0, 15, 4, 4, 6, 4, 4, 0, 0, 4, 10, 6, 5, 4, 0, 6, 5, 5, 10, 15, 6, 10, 4, 4, 7, 5, 6, 5, 4, 14, 6, 6, 1, 4, 4, 4, 5, 4, 5, 10, 5, 10, 5, 10, 10, 10, 0, 7]",485,81,5,122,363
,,total_set_similairy,16,16,precomputed,sentence-based,n50_de_bc,"[ 8  6 14 14  3  8 11  4  2  5  1  9  1 13 10  0  5  4  2 12  8  7 11  3  8
  2 15  8 10  3  7  8 10  4  1  2  8  1  4 15  0  7  1  2  8  0  6  6  5  1]",307,53,3,150,157
,,total_set_similairy,16,11,rbf,word-based,n50_de_bc,"[6, 11, 1, 1, 6, 12, 8, 11, 14, 8, 0, 11, 11, 8, 14, 9, 8, 11, 8, 13, 11, 14, 3, 6, 12, 13, 11, 11, 8, 14, 1, 11, 8, 11, 11, 12, 13, 6, 8, 6, 11, 12, 14, 10, 11, 11, 12, 11, 8, 11]",467,85,3,118,349
,,total_set_similairy,16,16,rbf,sentence-based,n50_de_bc,"[ 6  3 13  2  9  6  5  6 14  8 12  2  6  2  1 14  8  2 10 15  6 12 11  0  3
  6  6  6  1  0 12  2  1  7  6  6  2  3  1  6  1 12  6  6  3 14  3  4  8  6]",377,77,1.5,126,251
,,total_set_similairy,16,9,sigmoid,word-based,n50_de_bc,"[12, 12, 12, 3, 6, 12, 4, 12, 10, 6, 0, 12, 12, 10, 10, 10, 6, 10, 12, 4, 12, 12, 15, 12, 12, 12, 4, 10, 10, 12, 12, 15, 6, 10, 10, 12, 12, 12, 15, 12, 7, 12, 12, 4, 0, 2, 12, 2, 6, 4]",631,103,3,100,531
,,total_set_similairy,16,16,sigmoid,sentence-based,n50_de_bc,"[ 0  5  0  8 11  0  0  0  9 14  0  3  0 12 15 13 14  6  0  1  0  0 15  0  0
  0  0  0 15  0  0  7 14  0  0  0  0  0  2  0  4  0  0 10 14 15  0  0 14  0]",815,113,1,90,725
,,total_set_similairy,16,11,polynomial,word-based,n50_de_bc,"[5, 10, 10, 12, 10, 10, 9, 10, 6, 9, 0, 6, 8, 1, 7, 6, 7, 7, 6, 6, 6, 6, 7, 10, 10, 10, 3, 10, 9, 10, 10, 6, 7, 7, 7, 10, 6, 10, 1, 10, 6, 6, 6, 1, 7, 6, 8, 8, 12, 14]",513,77,3,126,387
,,total_set_similairy,16,16,polynomial,sentence-based,n50_de_bc,"[ 0  2  0  3 14 12 12 12 11 13  0  7  0  5 12  8 13 10  0  1  0  0 12  0  0
 12 12  0 12 12  0 15 13  0  0 12 12  0  9 12  6  0  0  4  0 12  0  0 13  0]",639,81,1,122,517
,,total_set_similairy,16,10,poly,word-based,n50_de_bc,"[13, 9, 9, 9, 13, 2, 10, 13, 2, 11, 0, 3, 9, 7, 13, 2, 12, 7, 9, 6, 9, 2, 11, 13, 10, 2, 6, 10, 2, 13, 9, 11, 11, 2, 6, 2, 2, 9, 2, 13, 2, 9, 9, 13, 2, 2, 6, 13, 2, 2]",523,67,3.5,136,387
,,total_set_similairy,16,16,poly,sentence-based,n50_de_bc,"[ 2  5  2 15 13  1  2  1 10  0  2 12  2  4  1  6  0  7  2 11  2  2  1  2  2
  1  1  2  1  1  2 14  0  2  2  2  1  2  9  1  3  2  2  8  2  1  2  2  0  2]",675,81,1,122,553
,,total_set_similairy,16,11,linear,word-based,n50_de_bc,"[5, 12, 0, 0, 1, 5, 12, 12, 5, 12, 0, 12, 12, 10, 15, 1, 12, 15, 1, 1, 12, 6, 10, 12, 5, 12, 15, 11, 1, 12, 9, 10, 1, 1, 15, 12, 10, 12, 1, 3, 12, 3, 12, 10, 8, 6, 10, 11, 15, 15]",441,81,3,122,319
,,total_set_similairy,16,16,linear,sentence-based,n50_de_bc,"[ 2  7  2 13 14  2  2  2 11  9  2 10  2  3  0  8  9  1  2  5  2  2  0  2  2
  2  2  2  0  2  2 15  9  2  2  2  2  2  4  2 12  2  2  6  2  0  2  2  9  2]",863,113,1,90,773
,,total_set_similairy,16,10,cosine,word-based,n50_de_bc,"[7, 7, 11, 4, 13, 7, 4, 7, 7, 4, 0, 7, 7, 3, 5, 7, 4, 3, 0, 9, 7, 7, 3, 7, 7, 7, 0, 0, 13, 0, 7, 14, 3, 9, 3, 5, 7, 11, 14, 12, 11, 12, 7, 3, 7, 7, 7, 0, 4, 3]",557,73,2.5,130,427
,,total_set_similairy,16,16,cosine,sentence-based,n50_de_bc,"[ 7  5 14 14 13  5 15  5 12  4  0  0  5  5  2 12  4  5  3  7  5  0 15  5  5
  1  1 11  2  9  0 10  2  8  5  5  1  5  2  1  6  0  5  1  2 12  5  7  4  6]",365,77,2,126,239
,,total_set_similairy,18,13,nearest_neighbors,word-based,n50_de_bc,"[14, 14, 12, 6, 9, 14, 11, 5, 13, 11, 0, 13, 5, 5, 12, 9, 14, 0, 14, 9, 14, 1, 5, 9, 9, 14, 5, 14, 0, 9, 16, 9, 4, 9, 14, 14, 9, 9, 12, 14, 15, 16, 14, 0, 2, 15, 14, 12, 14, 12]",439,73,2,130,309
,,total_set_similairy,18,18,nearest_neighbors,sentence-based,n50_de_bc,"[ 9 14 17  4  0 17 13  3 15  1  4  4 11  8  3  8  1  0  3  8  9 12 13  6  6
  2 11  9  3  2 12 15  1 16 16 11  7  5 15  2 14 12  5  8 14  3 10 10  1 16]",247,55,3,148,99
,,total_set_similairy,18,9,precomputed,word-based,n50_de_bc,"[11, 11, 6, 12, 1, 11, 6, 11, 11, 12, 0, 12, 11, 9, 9, 9, 12, 9, 11, 11, 11, 11, 7, 11, 11, 11, 7, 11, 9, 12, 8, 5, 9, 11, 6, 11, 11, 6, 5, 7, 11, 11, 6, 7, 5, 11, 11, 11, 6, 7]",651,85,5,118,533
,,total_set_similairy,18,18,precomputed,sentence-based,n50_de_bc,"[12 14 17 17 12 12  6 12  8 10  7 16  5 13  4  8 10 11  2 15 12  3  6  8 12
 12  9 12  4  9  3 11  4 11  5 12  0  5  4  9  8  3  5  1  5  8  1  1 10 11]",283,67,2.5,136,147
,,total_set_similairy,18,12,rbf,word-based,n50_de_bc,"[15, 15, 11, 11, 9, 15, 15, 15, 8, 17, 0, 15, 8, 15, 15, 15, 17, 15, 15, 3, 15, 9, 15, 16, 15, 15, 7, 15, 15, 4, 16, 12, 15, 15, 15, 15, 15, 16, 15, 9, 16, 16, 15, 2, 15, 15, 15, 15, 17, 15]",851,125,1.5,78,773
,,total_set_similairy,18,18,rbf,sentence-based,n50_de_bc,"[ 1  4 11  2  8  1  6  1  1  3  0  2  1  2 13 14  3  2  7  2  1  0 15 14 12
  1  1  1 13  1  0  2 13  9  4  1 16 10  2  1  4  0  4  1 17 14  1  5  3  4]",373,77,1,126,247
,,total_set_similairy,18,8,sigmoid,word-based,n50_de_bc,"[15, 17, 17, 17, 17, 12, 9, 9, 9, 17, 0, 13, 15, 9, 9, 9, 17, 4, 13, 13, 13, 15, 9, 15, 9, 15, 12, 9, 4, 9, 17, 15, 17, 13, 17, 9, 15, 17, 17, 12, 17, 15, 17, 12, 10, 15, 15, 17, 17, 17]",569,79,4.5,124,445
,,total_set_similairy,18,18,sigmoid,sentence-based,n50_de_bc,"[ 1  6  1 11 16  1  1  1  5 17  1  9  1  4 10  8 17 12  1  7  1  1 10  1  1
  1  1  1 10  1  1  0 17  1  1  1  1  1  2  1  3  1  1 14 13 15  1  1 17  1]",801,113,1,90,711
,,total_set_similairy,18,12,polynomial,word-based,n50_de_bc,"[17, 17, 11, 11, 10, 16, 11, 7, 7, 12, 0, 12, 17, 12, 6, 12, 10, 16, 17, 15, 11, 17, 0, 14, 17, 17, 15, 15, 12, 7, 17, 12, 10, 12, 10, 3, 17, 17, 12, 16, 7, 16, 9, 0, 9, 6, 16, 0, 10, 16]",357,69,4,134,223
,,total_set_similairy,18,18,polynomial,sentence-based,n50_de_bc,"[ 1  2  1 16 14  1  1  1  7  4  1  5  1  3  8  9  4 15  1 13  1  1 17  1  1
  1  1  1  8  1  1 11  4  1  1  1  1  1  0  1 10 12  1  6 12  8  1  1  4  1]",749,113,1,90,659
,,total_set_similairy,18,10,poly,word-based,n50_de_bc,"[9, 17, 8, 5, 8, 3, 2, 17, 11, 17, 0, 15, 11, 17, 17, 17, 17, 17, 17, 17, 11, 12, 17, 8, 3, 11, 17, 17, 17, 8, 12, 17, 17, 17, 17, 11, 17, 8, 17, 5, 9, 9, 5, 17, 17, 17, 17, 17, 5, 17]",783,91,2.5,112,671
,,total_set_similairy,18,18,poly,sentence-based,n50_de_bc,"[ 6  3  6  0 12  6  6  6  8  9  2 11  6 14  1  7  9 10  6  4  6  6 17  6  6
  6  6  6  1  6  6 15  9  6  6  6  6  6 16  6 13  2  6  5  2  1  6  6  9  6]",701,113,1,90,611
,,total_set_similairy,18,1,linear,word-based,n50_de_bc,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2297,203,50,0,2297
,,total_set_similairy,18,18,linear,sentence-based,n50_de_bc,"[ 0  1  0 11 13  0  0  0  9  2  0  3  0  6 17 12  2  7  0  8  0  0 17  0  0
  0  0  0 17  0  0 15  2  0  0  0  0  0  5  0  4  0  0 10 14 16  0  0  2  0]",801,113,1,90,711
,,total_set_similairy,18,9,cosine,word-based,n50_de_bc,"[0, 9, 8, 10, 9, 0, 9, 9, 0, 9, 0, 11, 16, 13, 9, 9, 9, 13, 16, 13, 16, 9, 13, 9, 0, 0, 0, 0, 9, 9, 0, 10, 9, 9, 9, 0, 1, 9, 10, 0, 9, 6, 9, 13, 9, 9, 16, 9, 9, 9]",717,95,3,108,609
,,total_set_similairy,18,18,cosine,sentence-based,n50_de_bc,"[ 9  5 15 15  8  3 13  3  0 10  5  5  3  3  1  0 10  3  4  9  3  5 17  3  3
  3  3  7  1  2  5 11  1  6  3  3 16  3  1  3  0  5  9  3  9  0  5 14 10 12]",379,85,1,118,261
,,total_set_similairy,20,11,nearest_neighbors,word-based,n50_de_bc,"[19, 11, 13, 2, 11, 19, 13, 19, 7, 13, 0, 5, 19, 19, 4, 14, 4, 11, 19, 7, 5, 5, 19, 14, 5, 19, 19, 14, 10, 5, 5, 14, 11, 11, 19, 19, 14, 5, 14, 19, 14, 5, 19, 19, 4, 8, 7, 19, 4, 8]",453,77,3,126,327
,,total_set_similairy,20,20,nearest_neighbors,sentence-based,n50_de_bc,"[18 17  9 14  3  1 19  7  3 15  4 11  6  2  5  2 15  3  7 11 12  4  5 16 16
 12  6  0  5 12  4 14  5 10  0  6  1  8  3  6 13  4  8 14 17 13  9  9 15  0]",241,53,2,150,91
